team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,43,85,5,16,28,39,11,27,28,4,4,7,20
DENVER NUGGETS,240,48,97,12,32,14,19,18,34,33,5,3,11,27
BOSTON CELTICS,240,41,85,17,39,11,18,10,32,30,8,5,11,22
DETROIT PISTONS,240,37,85,10,33,14,21,12,33,16,4,4,13,18
MINNESOTA TIMBERWOLVES,240,40,94,10,26,12,16,16,27,19,6,3,10,22
HOUSTON ROCKETS,240,40,83,14,38,26,30,14,36,24,6,2,10,17
ATLANTA HAWKS,240,37,82,7,31,12,19,6,34,14,9,7,22,20
INDIANA PACERS,240,48,101,9,28,11,13,15,42,30,17,3,17,20
DALLAS MAVERICKS,240,37,91,19,42,9,11,3,26,25,9,8,11,19
LOS ANGELES LAKERS,240,48,93,13,33,15,20,13,49,32,8,6,16,17
CLEVELAND CAVALIERS,240,40,87,11,29,21,22,7,39,26,13,9,18,23
MEMPHIS GRIZZLIES,240,33,84,9,24,14,18,5,32,22,10,4,21,25
MIAMI HEAT,265,50,108,6,18,17,26,13,45,26,12,5,13,23
NEW ORLEANS PELICANS,265,48,108,8,31,20,24,13,43,27,9,13,15,18
LOS ANGELES CLIPPERS,240,45,87,14,32,24,32,8,43,23,5,8,16,26
PHOENIX SUNS,240,45,103,9,31,18,31,16,32,22,12,5,10,25
MILWAUKEE BUCKS,265,43,90,13,26,23,27,13,38,21,6,3,18,24
TORONTO RAPTORS,265,43,90,9,34,24,26,5,32,23,7,8,12,21
PORTLAND TRAIL BLAZERS,240,39,87,9,24,13,14,6,35,14,11,5,12,20
UTAH JAZZ,240,33,78,6,25,9,11,8,35,15,7,6,19,13
CHARLOTTE HORNETS,240,44,90,17,39,17,20,13,28,26,7,5,8,18
WASHINGTON WIZARDS,240,40,81,9,25,16,17,6,30,25,3,0,14,21
