team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,40,77,10,23,14,23,12,36,20,5,4,14,21
DALLAS MAVERICKS,240,35,82,9,28,15,18,8,29,23,10,3,12,19
ATLANTA HAWKS,240,34,79,10,25,15,20,8,29,23,12,5,18,19
MIAMI HEAT,240,32,81,7,26,20,21,14,33,17,12,3,23,16
MEMPHIS GRIZZLIES,240,38,64,4,11,21,29,6,37,21,7,7,24,24
MINNESOTA TIMBERWOLVES,240,34,88,7,19,22,27,16,19,22,12,1,12,22
TORONTO RAPTORS,240,34,81,8,29,22,28,10,30,16,7,4,12,27
NEW YORK KNICKS,240,33,75,7,19,30,38,8,36,21,8,5,11,21
SAN ANTONIO SPURS,240,41,92,4,19,15,17,10,46,18,7,6,14,24
PHOENIX SUNS,240,25,84,5,16,19,24,8,34,13,7,4,18,22
MILWAUKEE BUCKS,240,29,74,5,15,12,14,8,31,18,15,4,23,23
UTAH JAZZ,240,29,76,6,22,18,23,13,33,18,16,7,22,18
DETROIT PISTONS,240,38,79,8,26,11,21,9,31,18,8,2,17,22
WASHINGTON WIZARDS,240,37,78,7,20,18,25,12,31,21,14,2,12,16
