team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,37,69,6,12,15,18,9,26,30,9,1,15,26
CLEVELAND CAVALIERS,240,32,70,9,24,17,20,11,22,22,5,2,19,15
UTAH JAZZ,240,36,83,14,35,16,18,15,25,22,6,0,16,21
DALLAS MAVERICKS,240,47,85,8,21,18,23,13,31,25,8,5,9,15
OKLAHOMA CITY THUNDER,240,28,65,6,21,28,34,8,39,23,5,2,22,27
LOS ANGELES CLIPPERS,240,34,87,7,30,18,25,14,19,17,10,4,11,27
DETROIT PISTONS,240,38,91,7,21,8,13,14,32,20,3,5,12,24
MINNESOTA TIMBERWOLVES,240,37,76,4,10,19,28,10,33,18,8,3,12,21
WASHINGTON WIZARDS,240,39,80,7,13,20,26,6,31,22,10,0,12,25
ORLANDO MAGIC,240,37,72,6,15,18,24,3,30,20,4,1,18,23
