team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,265,36,83,5,16,22,36,15,42,22,8,3,21,15
BOSTON CELTICS,265,36,94,5,24,17,20,12,32,23,16,5,14,22
INDIANA PACERS,240,39,80,5,16,16,25,11,33,24,9,5,17,21
CLEVELAND CAVALIERS,240,32,80,5,16,20,26,6,30,19,4,6,16,22
WASHINGTON WIZARDS,240,28,85,2,12,10,13,12,34,15,4,4,12,20
DETROIT PISTONS,240,38,90,10,24,14,21,16,42,24,4,13,12,18
CHARLOTTE BOBCATS,240,33,90,8,21,26,35,18,26,19,5,4,7,17
GOLDEN STATE WARRIORS,240,44,85,14,27,13,16,12,36,31,4,9,11,24
SACRAMENTO KINGS,240,33,79,8,22,11,16,8,24,18,7,9,16,25
LOS ANGELES CLIPPERS,240,37,87,7,23,16,24,16,37,24,13,13,19,17
DALLAS MAVERICKS,240,31,76,6,21,14,17,11,31,20,7,6,22,19
MEMPHIS GRIZZLIES,240,36,89,3,13,17,20,17,30,23,15,3,15,16
CHICAGO BULLS,240,37,83,8,18,28,33,12,39,22,7,4,16,25
NEW YORK KNICKS,240,38,91,8,26,22,25,10,30,14,11,3,10,25
ATLANTA HAWKS,240,31,79,9,25,9,12,13,24,20,7,3,17,15
PHILADELPHIA 76ERS,240,44,86,8,19,3,7,15,30,31,9,4,12,11
NEW ORLEANS HORNETS,240,39,86,2,16,14,16,11,33,15,6,3,12,18
SAN ANTONIO SPURS,240,39,76,4,18,17,23,2,34,29,7,5,11,12
ORLANDO MAGIC,240,35,70,4,14,16,19,8,37,22,4,2,18,15
TORONTO RAPTORS,240,33,81,8,19,19,21,7,25,20,13,4,9,20
