team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,30,86,8,29,15,26,10,35,22,9,7,11,17
HOUSTON ROCKETS,240,38,85,14,45,15,22,11,49,28,4,4,14,24
DENVER NUGGETS,240,41,99,15,27,19,23,20,31,26,12,5,11,18
LOS ANGELES LAKERS,240,47,89,12,26,14,18,10,34,25,7,10,15,16
CHARLOTTE HORNETS,240,33,83,11,31,21,25,3,39,20,3,6,9,13
PORTLAND TRAIL BLAZERS,240,42,93,11,31,20,23,11,40,23,8,2,8,18
OKLAHOMA CITY THUNDER,240,30,85,7,28,27,32,12,38,21,12,7,20,30
SAN ANTONIO SPURS,240,37,86,7,21,27,38,10,40,16,12,13,17,25
NEW ORLEANS PELICANS,265,40,94,12,30,14,19,13,34,17,11,7,11,16
TORONTO RAPTORS,265,43,94,10,31,12,15,13,41,19,5,6,14,19
NEW YORK KNICKS,240,34,93,5,24,28,35,22,29,18,8,2,12,17
WASHINGTON WIZARDS,240,49,88,7,22,12,15,9,37,27,4,4,12,25
