team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,38,78,5,11,7,9,9,30,19,5,6,20,16
ATLANTA HAWKS,240,40,83,12,27,10,13,9,25,30,13,4,10,12
PORTLAND TRAIL BLAZERS,240,39,79,11,21,11,12,9,26,17,3,3,8,15
CHICAGO BULLS,240,36,85,8,27,9,11,18,27,21,3,4,9,15
MILWAUKEE BUCKS,240,45,93,10,22,20,22,16,38,33,12,4,8,19
GOLDEN STATE WARRIORS,240,35,79,10,22,18,20,7,28,23,6,3,12,17
MINNESOTA TIMBERWOLVES,240,37,92,4,22,14,20,18,37,21,7,2,12,21
LOS ANGELES LAKERS,240,33,80,10,22,21,27,11,36,21,7,12,13,17
TORONTO RAPTORS,265,39,81,7,15,29,38,9,30,19,9,6,22,35
MEMPHIS GRIZZLIES,265,37,82,5,16,31,51,15,30,19,12,9,18,29
INDIANA PACERS,240,32,81,8,19,28,34,9,30,17,4,2,17,24
NEW YORK KNICKS,240,41,81,11,25,22,28,10,34,22,12,7,11,24
SAN ANTONIO SPURS,240,45,87,9,19,15,25,15,34,16,12,8,17,18
OKLAHOMA CITY THUNDER,240,39,88,9,25,18,20,11,26,17,7,10,16,23
NEW JERSEY NETS,240,28,83,6,20,8,10,12,27,16,13,0,13,14
ORLANDO MAGIC,240,34,67,8,29,10,14,4,37,24,8,6,18,12
MIAMI HEAT,240,35,74,4,12,10,19,6,36,25,10,7,16,11
PHILADELPHIA 76ERS,240,33,93,5,18,7,14,17,37,20,12,8,14,17
DETROIT PISTONS,240,40,78,8,15,13,18,8,24,23,6,3,15,16
PHOENIX SUNS,240,41,83,10,20,17,22,14,26,32,6,6,13,16
BOSTON CELTICS,240,36,80,6,19,17,21,5,23,25,7,6,17,17
SACRAMENTO KINGS,240,46,86,9,21,19,21,9,36,29,12,3,14,20
