team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,36,79,6,16,14,21,7,31,21,7,6,14,22
ATLANTA HAWKS,240,33,81,4,14,28,32,12,34,23,5,7,13,16
INDIANA PACERS,240,36,88,13,29,25,27,7,31,19,7,4,12,23
CHICAGO BULLS,240,44,87,5,11,27,35,12,34,22,6,10,16,20
LOS ANGELES LAKERS,240,38,78,5,17,15,16,7,29,19,10,2,17,20
DALLAS MAVERICKS,240,35,80,8,21,23,26,13,28,23,10,6,16,20
ORLANDO MAGIC,240,43,87,9,31,15,22,12,34,27,8,3,9,18
HOUSTON ROCKETS,240,33,77,12,24,14,19,9,28,22,4,5,15,18
DETROIT PISTONS,240,38,86,5,18,10,22,17,27,19,7,5,8,21
LOS ANGELES CLIPPERS,240,34,84,7,21,22,24,21,35,21,0,2,13,16
NEW ORLEANS HORNETS,240,35,82,5,15,20,24,10,30,17,5,2,11,17
MILWAUKEE BUCKS,240,48,93,6,18,13,17,14,34,26,3,8,8,20
PHILADELPHIA 76ERS,240,37,85,5,18,16,22,14,26,16,7,4,10,17
PHOENIX SUNS,240,44,86,8,21,10,13,8,32,20,4,4,14,18
OKLAHOMA CITY THUNDER,240,33,83,5,17,16,24,12,38,14,8,5,9,22
SAN ANTONIO SPURS,240,33,78,6,17,23,30,10,35,16,7,4,10,22
PORTLAND TRAIL BLAZERS,240,42,85,6,15,11,15,9,28,25,9,3,6,19
TORONTO RAPTORS,240,34,76,7,20,12,17,9,32,18,1,7,16,17
CHARLOTTE BOBCATS,240,28,68,7,21,30,34,8,26,18,11,8,11,23
UTAH JAZZ,240,39,82,9,21,15,23,15,27,25,7,2,14,24
MEMPHIS GRIZZLIES,240,42,87,3,10,12,18,15,31,23,6,6,10,18
WASHINGTON WIZARDS,240,37,77,1,7,19,26,12,31,26,6,6,11,18
