team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,32,80,6,25,14,21,12,33,17,3,4,11,18
ATLANTA HAWKS,240,36,77,7,21,14,20,5,33,19,4,4,8,19
MILWAUKEE BUCKS,240,48,90,4,13,12,21,13,34,31,5,6,9,20
CHARLOTTE BOBCATS,240,34,84,1,8,23,26,11,26,19,6,6,11,17
MIAMI HEAT,240,34,77,2,16,18,20,9,36,24,15,4,16,15
DETROIT PISTONS,240,29,75,6,15,9,17,11,27,16,10,2,21,20
PHOENIX SUNS,240,41,84,5,17,26,37,14,23,22,6,2,10,20
INDIANA PACERS,240,42,81,7,11,20,22,11,28,20,4,7,16,30
PORTLAND TRAIL BLAZERS,240,36,82,8,20,16,19,6,23,18,9,1,10,18
LOS ANGELES LAKERS,240,40,85,6,19,17,26,17,36,33,6,5,14,14
MINNESOTA TIMBERWOLVES,290,49,100,14,36,28,36,11,32,24,6,4,17,17
OKLAHOMA CITY THUNDER,290,60,113,10,27,19,20,11,39,24,12,7,12,26
CLEVELAND CAVALIERS,240,31,82,4,18,14,21,16,26,10,10,2,14,14
ORLANDO MAGIC,240,37,79,12,35,7,12,12,35,24,10,7,18,19
BOSTON CELTICS,240,36,74,4,10,10,13,3,32,28,2,6,11,15
PHILADELPHIA 76ERS,240,41,92,3,10,14,18,14,32,24,7,4,8,13
DALLAS MAVERICKS,240,31,81,11,26,14,17,4,30,13,7,7,10,10
SAN ANTONIO SPURS,240,43,88,9,25,9,11,12,42,28,6,7,13,17
NEW YORK KNICKS,240,32,85,5,28,10,18,10,29,22,8,6,22,20
TORONTO RAPTORS,240,38,83,1,13,19,26,12,34,22,7,6,17,21
DENVER NUGGETS,240,36,78,6,18,24,32,16,25,22,8,5,19,25
UTAH JAZZ,240,48,81,7,15,18,29,11,27,32,10,8,14,22
