team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,290,46,109,13,40,17,22,11,45,21,10,3,14,29
BROOKLYN NETS,290,45,104,13,38,24,36,8,46,22,9,3,13,23
DETROIT PISTONS,240,45,92,12,28,10,11,9,35,21,7,4,11,19
CHARLOTTE HORNETS,240,31,78,9,27,18,21,5,35,21,7,5,13,16
CLEVELAND CAVALIERS,240,32,75,14,39,23,31,7,28,17,7,6,19,19
MILWAUKEE BUCKS,240,46,86,7,19,19,23,10,33,27,15,6,17,22
LOS ANGELES LAKERS,240,37,87,5,30,9,18,9,38,26,8,5,12,17
NEW ORLEANS PELICANS,240,38,88,8,31,21,25,13,41,24,10,3,8,17
ORLANDO MAGIC,240,39,86,6,15,11,12,9,31,25,12,4,13,21
SAN ANTONIO SPURS,240,28,76,5,20,22,26,10,35,19,9,4,18,17
HOUSTON ROCKETS,240,37,91,11,30,16,22,15,23,14,5,6,7,20
UTAH JAZZ,240,41,74,15,28,23,27,5,35,23,4,5,8,20
