team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,265,42,85,4,10,17,18,7,36,25,7,2,19,23
BOSTON CELTICS,265,42,82,4,11,22,25,3,28,27,11,3,14,20
LOS ANGELES CLIPPERS,240,43,86,2,15,16,25,11,30,28,6,2,10,16
DENVER NUGGETS,240,43,83,5,21,20,22,8,29,26,6,3,9,17
CHARLOTTE BOBCATS,240,37,67,9,20,7,11,8,30,28,7,9,22,18
DETROIT PISTONS,240,32,75,7,13,26,27,9,22,14,11,3,12,13
UTAH JAZZ,240,30,76,3,14,15,21,10,36,18,9,6,19,23
GOLDEN STATE WARRIORS,240,35,93,2,14,13,22,21,31,16,11,3,16,23
MILWAUKEE BUCKS,240,32,83,8,20,22,30,9,36,16,9,2,15,24
INDIANA PACERS,240,29,75,6,24,26,30,4,40,11,6,9,19,24
TORONTO RAPTORS,240,41,87,5,13,16,19,19,30,22,9,2,21,22
LOS ANGELES LAKERS,240,37,77,7,21,27,32,7,24,22,12,5,12,20
ATLANTA HAWKS,240,44,81,4,18,21,26,8,35,27,5,8,15,15
MINNESOTA TIMBERWOLVES,240,42,99,8,22,11,12,16,26,24,8,8,11,22
MIAMI HEAT,240,33,78,5,21,22,24,8,28,19,6,5,13,17
NEW ORLEANS HORNETS,240,39,79,4,14,14,17,10,32,26,9,1,13,22
WASHINGTON WIZARDS,240,34,75,4,16,19,22,9,28,13,6,2,23,18
NEW YORK KNICKS,240,44,87,12,29,12,18,13,28,23,11,11,18,21
NEW JERSEY NETS,240,36,84,10,22,8,9,7,24,20,7,3,10,27
ORLANDO MAGIC,240,34,71,11,28,26,32,13,37,16,5,3,17,11
CLEVELAND CAVALIERS,240,41,75,3,13,38,48,13,28,22,6,1,17,17
PHILADELPHIA 76ERS,240,46,83,6,17,18,25,10,20,26,10,7,14,32
MEMPHIS GRIZZLIES,290,45,96,6,19,22,34,16,32,21,18,7,26,30
PHOENIX SUNS,290,43,101,14,35,23,32,21,34,23,13,2,28,29
