team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,35,84,10,30,14,18,15,27,22,5,5,14,22
CHARLOTTE BOBCATS,240,39,77,5,15,19,26,10,26,18,8,9,11,16
LOS ANGELES CLIPPERS,240,42,78,4,19,14,21,10,22,24,9,8,12,26
MEMPHIS GRIZZLIES,240,38,81,4,9,24,31,15,27,22,6,4,14,20
ORLANDO MAGIC,240,39,77,8,27,23,28,9,41,20,7,5,12,20
SACRAMENTO KINGS,240,30,86,8,27,20,25,12,29,15,6,1,12,21
LOS ANGELES LAKERS,240,34,78,2,7,15,16,9,28,13,7,4,13,13
SAN ANTONIO SPURS,240,47,82,7,16,4,11,7,33,29,7,6,10,15
DETROIT PISTONS,240,38,82,10,16,13,17,13,29,23,3,5,10,19
WASHINGTON WIZARDS,240,34,77,9,18,13,19,10,28,21,3,3,11,17
