team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,37,79,9,28,23,26,4,37,30,9,11,15,23
BOSTON CELTICS,240,35,87,19,40,21,25,12,30,28,6,11,17,22
CLEVELAND CAVALIERS,240,38,88,9,33,31,43,5,41,19,14,3,12,16
BROOKLYN NETS,240,41,91,9,30,17,19,10,42,21,6,1,19,34
MEMPHIS GRIZZLIES,265,50,103,13,33,15,19,14,33,29,13,0,12,28
GOLDEN STATE WARRIORS,265,41,83,8,30,29,39,7,37,23,7,5,16,21
MIAMI HEAT,240,38,92,8,32,16,27,11,30,17,5,7,10,23
LOS ANGELES LAKERS,240,48,96,10,28,21,29,18,44,22,6,2,11,22
NEW YORK KNICKS,240,41,83,13,23,21,27,11,29,29,5,6,14,21
MILWAUKEE BUCKS,240,39,78,12,22,21,28,6,29,24,9,11,14,19
HOUSTON ROCKETS,240,39,86,15,49,7,12,12,33,26,12,1,15,15
ORLANDO MAGIC,240,38,91,8,23,9,13,19,30,18,8,2,15,14
LOS ANGELES CLIPPERS,240,39,84,13,31,15,21,8,37,28,6,5,8,13
SACRAMENTO KINGS,240,36,87,9,30,17,22,12,38,23,4,3,6,18
MINNESOTA TIMBERWOLVES,240,42,88,7,18,14,17,12,26,22,6,2,10,15
WASHINGTON WIZARDS,240,46,79,12,22,8,9,5,28,31,3,7,13,18
