team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,40,82,10,29,20,25,9,24,24,12,3,14,26
CHICAGO BULLS,240,42,79,11,29,24,32,9,32,25,10,1,20,22
CLEVELAND CAVALIERS,240,44,87,13,29,12,18,7,28,25,10,4,10,19
DENVER NUGGETS,240,42,86,10,27,14,18,14,37,22,7,2,21,16
TORONTO RAPTORS,265,45,101,12,40,19,21,11,36,33,9,7,9,20
DETROIT PISTONS,265,44,90,13,26,18,23,9,42,27,2,7,16,23
UTAH JAZZ,240,41,80,11,31,11,16,7,35,30,9,5,12,18
INDIANA PACERS,240,34,88,3,23,13,17,14,31,12,9,3,12,17
ORLANDO MAGIC,240,42,84,12,28,11,19,8,35,31,5,4,16,22
LOS ANGELES LAKERS,240,43,88,11,33,11,12,7,32,27,7,3,14,16
HOUSTON ROCKETS,240,39,82,14,40,18,27,12,35,22,9,5,16,21
MILWAUKEE BUCKS,240,38,83,9,28,14,19,6,32,21,9,3,13,22
NEW ORLEANS PELICANS,240,47,83,11,26,9,9,5,35,26,6,7,16,22
SACRAMENTO KINGS,240,39,93,9,28,14,17,14,25,20,4,5,9,16
