team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,41,90,10,28,17,21,10,31,24,6,4,12,19
HOUSTON ROCKETS,240,46,95,14,32,20,25,17,37,26,6,6,13,17
MILWAUKEE BUCKS,240,28,85,7,23,10,13,12,36,20,4,8,13,20
MIAMI HEAT,240,39,97,7,30,11,21,17,42,19,5,8,7,18
PHILADELPHIA 76ERS,240,31,83,9,32,15,19,13,27,15,9,2,15,17
MINNESOTA TIMBERWOLVES,240,43,84,6,25,18,20,14,34,18,7,8,13,19
CHICAGO BULLS,240,33,90,5,17,14,16,14,32,8,7,6,8,16
UTAH JAZZ,240,30,78,5,25,12,14,10,38,11,4,3,13,14
NEW YORK KNICKS,240,41,86,12,29,18,20,10,26,23,9,1,13,20
WASHINGTON WIZARDS,240,44,81,15,25,16,18,7,30,26,7,2,15,21
