team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,315,48,108,5,24,21,28,16,35,23,12,4,13,28
BROOKLYN NETS,315,44,92,9,31,21,29,10,39,26,7,6,20,25
SAN ANTONIO SPURS,240,35,74,5,16,17,25,10,32,26,11,4,15,20
CLEVELAND CAVALIERS,240,37,83,7,18,9,13,10,28,23,7,5,16,21
OKLAHOMA CITY THUNDER,240,36,79,10,23,18,25,13,26,21,5,0,10,24
DENVER NUGGETS,240,40,82,10,29,17,22,12,30,25,6,5,8,20
PHOENIX SUNS,240,37,75,4,15,10,13,5,36,21,10,4,17,22
DETROIT PISTONS,240,33,87,7,25,13,19,15,28,21,9,1,14,16
LOS ANGELES LAKERS,240,37,91,5,20,19,23,14,33,17,8,3,13,18
HOUSTON ROCKETS,240,30,74,15,38,17,23,6,32,20,8,6,17,25
CHARLOTTE HORNETS,240,37,86,5,14,7,12,12,29,18,6,6,5,21
INDIANA PACERS,240,35,78,2,15,16,24,14,37,15,3,3,11,13
NEW YORK KNICKS,240,34,69,9,16,22,28,8,25,19,6,3,22,22
MINNESOTA TIMBERWOLVES,240,44,89,11,22,16,22,15,20,26,15,2,14,23
LOS ANGELES CLIPPERS,240,45,84,12,21,12,16,2,37,24,8,9,7,19
ORLANDO MAGIC,240,34,86,8,24,14,18,11,37,21,5,1,13,17
BOSTON CELTICS,240,41,83,6,20,13,21,7,37,32,11,4,15,19
PHILADELPHIA 76ERS,240,34,86,7,21,15,21,9,35,22,10,2,15,20
MEMPHIS GRIZZLIES,240,35,80,3,10,19,26,15,35,16,8,4,13,16
TORONTO RAPTORS,240,38,83,9,26,11,13,7,28,24,9,6,8,20
DALLAS MAVERICKS,240,34,82,12,28,25,29,10,34,18,5,5,12,19
WASHINGTON WIZARDS,240,37,84,10,22,18,21,9,33,25,8,3,13,27
