team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,43,90,9,25,15,22,20,35,25,10,5,13,17
BROOKLYN NETS,240,36,81,4,19,12,19,10,23,25,6,2,12,18
ATLANTA HAWKS,240,40,77,9,21,19,27,6,41,27,11,7,16,20
INDIANA PACERS,240,37,84,9,27,9,17,8,34,23,6,2,17,22
PHOENIX SUNS,265,44,91,16,37,16,20,7,36,32,9,3,16,28
LOS ANGELES CLIPPERS,265,44,96,9,31,24,30,10,35,27,7,5,11,22
GOLDEN STATE WARRIORS,240,42,91,5,22,13,14,15,36,24,15,6,17,18
MINNESOTA TIMBERWOLVES,240,32,88,2,11,20,29,18,31,22,12,4,19,10
UTAH JAZZ,240,32,79,3,17,25,37,11,24,20,7,7,13,26
SACRAMENTO KINGS,240,35,74,3,8,28,36,10,35,18,8,2,16,24
DENVER NUGGETS,265,43,104,10,30,11,15,19,30,21,7,2,13,28
TORONTO RAPTORS,265,41,81,9,33,21,29,8,36,21,4,10,14,16
BOSTON CELTICS,290,47,102,9,22,29,32,14,32,27,17,4,17,30
WASHINGTON WIZARDS,290,49,94,7,16,28,34,11,38,32,10,3,23,26
