team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,265,35,87,9,31,17,22,5,47,23,9,4,13,9
CHICAGO BULLS,265,35,99,11,42,9,12,16,42,23,10,5,17,19
GOLDEN STATE WARRIORS,240,50,91,18,40,9,17,7,34,38,13,4,13,23
DENVER NUGGETS,240,40,87,6,24,22,27,9,37,26,9,6,17,18
SACRAMENTO KINGS,240,40,76,10,21,9,13,3,29,24,6,1,17,23
DETROIT PISTONS,240,40,79,13,24,15,22,8,27,28,10,3,14,19
MEMPHIS GRIZZLIES,240,40,84,13,31,20,24,9,30,21,8,7,11,28
LOS ANGELES CLIPPERS,240,38,83,4,26,24,31,15,28,18,7,7,13,22
DALLAS MAVERICKS,240,40,87,10,27,9,12,7,24,18,7,2,15,19
MINNESOTA TIMBERWOLVES,240,43,79,10,24,16,20,10,38,33,7,9,18,20
