team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,40,98,12,30,24,25,11,37,28,9,4,9,21
BOSTON CELTICS,240,38,84,12,33,29,34,5,40,27,6,5,11,18
DENVER NUGGETS,240,45,90,16,33,8,11,10,39,32,4,1,13,19
CHARLOTTE HORNETS,240,40,86,17,36,25,30,10,33,26,10,11,6,17
PHILADELPHIA 76ERS,240,40,82,11,33,14,19,7,35,26,7,2,17,21
CLEVELAND CAVALIERS,240,50,95,13,29,9,16,13,36,30,8,4,8,16
HOUSTON ROCKETS,240,34,91,12,37,18,23,18,30,20,6,3,13,12
GOLDEN STATE WARRIORS,240,43,95,11,32,10,14,13,30,27,10,14,10,20
DALLAS MAVERICKS,240,29,76,12,34,20,25,6,32,15,7,4,8,21
MEMPHIS GRIZZLIES,240,35,75,11,27,18,20,8,39,23,4,4,13,22
NEW YORK KNICKS,240,38,80,6,16,16,17,8,31,25,9,5,14,18
MIAMI HEAT,240,34,83,8,33,18,25,11,30,17,5,4,13,17
DETROIT PISTONS,265,44,97,7,30,10,16,13,41,25,8,4,12,27
MILWAUKEE BUCKS,265,35,84,14,36,24,34,9,39,25,6,3,12,18
SACRAMENTO KINGS,240,35,90,6,20,13,17,14,38,18,7,6,20,17
NEW ORLEANS PELICANS,240,46,95,10,33,15,19,10,35,28,16,12,12,13
SAN ANTONIO SPURS,240,37,85,9,27,17,27,13,28,23,8,11,13,23
OKLAHOMA CITY THUNDER,240,33,81,6,21,23,27,13,33,21,7,3,18,21
INDIANA PACERS,240,36,87,11,26,17,21,12,30,19,7,4,13,21
TORONTO RAPTORS,240,37,82,14,27,23,35,16,37,23,7,5,14,23
WASHINGTON WIZARDS,240,35,87,5,17,13,16,14,31,12,8,1,14,23
UTAH JAZZ,240,33,72,10,25,19,31,7,35,20,9,7,10,18
