team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,35,77,14,33,11,13,10,23,22,10,5,20,20
ATLANTA HAWKS,240,36,64,10,21,18,24,4,30,24,12,4,22,19
CLEVELAND CAVALIERS,240,37,91,10,33,15,22,12,29,20,3,5,10,21
BOSTON CELTICS,240,36,78,13,31,18,23,8,39,28,4,6,12,21
HOUSTON ROCKETS,240,37,87,20,52,28,33,19,43,21,3,2,16,17
LOS ANGELES CLIPPERS,240,42,94,12,34,7,13,10,26,26,8,3,7,23
PHILADELPHIA 76ERS,240,37,85,6,17,18,22,10,30,16,7,4,19,22
MIAMI HEAT,240,49,90,13,30,14,21,8,34,24,9,12,13,18
DENVER NUGGETS,240,41,84,10,33,18,20,14,31,21,8,2,14,15
MILWAUKEE BUCKS,240,38,83,9,18,13,15,10,24,26,8,5,13,19
DETROIT PISTONS,240,40,103,3,23,3,17,23,27,13,11,3,7,17
NEW ORLEANS PELICANS,240,39,78,9,25,22,23,8,45,18,6,4,14,15
NEW YORK KNICKS,240,34,81,8,29,25,31,13,37,21,9,3,11,16
ORLANDO MAGIC,240,34,83,5,25,17,22,9,34,11,3,3,12,25
BROOKLYN NETS,240,34,74,11,28,30,36,10,33,16,8,2,18,25
SACRAMENTO KINGS,240,35,81,11,22,19,22,10,28,12,8,3,15,28
INDIANA PACERS,240,37,81,7,23,18,25,13,28,22,13,1,17,26
SAN ANTONIO SPURS,240,35,74,9,29,21,24,6,30,20,8,7,18,21
WASHINGTON WIZARDS,240,40,84,9,25,16,19,7,37,32,6,6,12,21
TORONTO RAPTORS,240,33,90,7,20,23,26,16,34,11,8,4,11,18
MINNESOTA TIMBERWOLVES,240,39,78,8,16,21,26,10,38,23,11,7,10,15
UTAH JAZZ,240,35,90,4,19,6,11,16,30,18,6,5,14,23
