team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,33,74,10,27,23,36,11,36,18,4,5,18,27
BOSTON CELTICS,240,34,91,6,28,20,27,13,26,23,5,5,10,28
TORONTO RAPTORS,240,35,80,4,22,17,18,12,37,16,12,7,17,15
BROOKLYN NETS,240,31,78,5,16,7,12,6,33,18,8,4,18,18
NEW YORK KNICKS,240,39,70,3,8,17,18,5,29,15,6,5,11,18
MIAMI HEAT,240,37,82,2,17,14,15,12,23,14,2,4,13,16
DENVER NUGGETS,240,29,81,8,20,12,17,13,33,21,3,7,11,19
MINNESOTA TIMBERWOLVES,240,28,73,3,11,15,20,8,32,23,5,5,9,19
DALLAS MAVERICKS,240,37,87,7,28,19,22,11,41,22,7,6,10,18
NEW ORLEANS PELICANS,240,34,92,7,30,16,20,15,36,22,7,5,10,18
MEMPHIS GRIZZLIES,240,35,90,7,21,17,24,9,30,21,9,4,8,24
OKLAHOMA CITY THUNDER,240,38,83,8,17,28,33,13,39,20,3,6,15,23
INDIANA PACERS,240,32,76,6,22,25,29,9,33,19,11,6,16,18
ORLANDO MAGIC,240,32,79,6,31,16,17,9,30,17,7,6,17,21
CHARLOTTE HORNETS,240,38,87,11,28,15,22,9,35,20,9,5,13,15
PHOENIX SUNS,240,41,84,19,33,10,13,2,37,25,11,2,12,21
LOS ANGELES CLIPPERS,240,42,83,11,23,14,17,10,32,24,7,6,10,22
PORTLAND TRAIL BLAZERS,240,38,86,9,26,13,23,17,32,21,5,4,13,18
UTAH JAZZ,240,37,79,7,18,17,18,10,24,21,8,3,18,17
SAN ANTONIO SPURS,240,52,86,9,21,10,13,8,30,34,10,2,13,21
CLEVELAND CAVALIERS,240,48,89,12,29,13,19,13,31,16,9,3,10,20
WASHINGTON WIZARDS,240,42,76,14,24,17,27,5,28,31,7,1,12,18
