team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,26,83,4,20,13,18,9,28,16,5,6,15,9
ATLANTA HAWKS,240,41,83,4,25,10,14,8,46,21,9,4,15,17
LOS ANGELES LAKERS,240,35,84,9,25,21,27,8,35,24,2,1,11,25
LOS ANGELES CLIPPERS,240,39,81,7,24,20,30,6,40,25,6,6,8,22
CHARLOTTE HORNETS,240,39,91,5,18,17,21,15,30,12,8,5,9,26
MIAMI HEAT,240,40,81,3,15,22,28,8,34,20,4,6,11,17
GOLDEN STATE WARRIORS,240,42,95,9,22,7,10,11,39,25,6,12,11,21
NEW ORLEANS PELICANS,240,36,83,9,19,22,30,8,37,25,8,8,12,13
SAN ANTONIO SPURS,240,47,89,10,24,9,13,12,34,27,7,7,15,20
OKLAHOMA CITY THUNDER,240,34,84,5,19,15,28,11,28,14,13,3,15,14
MINNESOTA TIMBERWOLVES,240,45,93,6,19,15,21,9,27,29,6,4,10,24
SACRAMENTO KINGS,240,42,80,9,24,23,34,13,36,25,5,7,14,17
