team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,39,88,13,34,10,14,11,41,28,16,8,11,17
CHICAGO BULLS,240,22,78,10,37,15,20,12,35,16,9,5,19,16
PHILADELPHIA 76ERS,240,43,87,16,35,10,14,11,31,25,10,1,13,21
DALLAS MAVERICKS,240,38,74,19,40,15,19,3,30,22,7,2,17,15
DETROIT PISTONS,240,36,88,9,28,14,21,12,38,16,11,6,12,20
LOS ANGELES CLIPPERS,240,28,84,15,38,16,22,15,36,19,6,6,18,18
HOUSTON ROCKETS,240,29,77,14,38,17,21,8,35,18,4,3,17,23
MEMPHIS GRIZZLIES,240,40,85,14,33,9,12,6,36,26,10,6,9,20
BOSTON CELTICS,240,34,81,6,23,22,26,11,30,15,11,5,12,14
MIAMI HEAT,240,34,79,7,31,15,16,6,34,17,6,9,19,23
CLEVELAND CAVALIERS,240,36,78,12,32,17,23,5,32,19,8,2,18,19
NEW ORLEANS PELICANS,240,49,95,13,33,12,16,10,37,33,10,4,11,20
PHOENIX SUNS,240,37,87,9,26,24,30,12,34,21,12,7,17,23
PORTLAND TRAIL BLAZERS,240,40,91,11,26,23,28,12,41,27,8,7,14,26
LOS ANGELES LAKERS,240,31,81,5,22,14,20,14,25,17,12,4,16,20
UTAH JAZZ,240,37,79,13,31,9,13,14,35,18,9,5,21,20
