team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,30,83,12,36,20,24,9,31,24,6,4,12,18
DENVER NUGGETS,240,32,77,12,27,19,23,8,36,25,7,7,13,20
INDIANA PACERS,265,43,90,9,31,8,10,5,34,33,12,5,18,21
HOUSTON ROCKETS,265,39,89,14,38,15,23,10,39,24,11,3,22,21
NEW ORLEANS PELICANS,265,40,100,8,30,23,29,15,41,20,8,2,14,24
LOS ANGELES CLIPPERS,265,42,89,12,36,18,34,8,39,26,8,3,14,24
UTAH JAZZ,240,31,69,5,16,19,25,6,39,16,8,8,14,18
LOS ANGELES LAKERS,240,29,89,3,21,13,15,16,25,15,9,4,11,22
BOSTON CELTICS,240,37,88,7,22,17,23,11,28,22,17,4,16,28
MEMPHIS GRIZZLIES,240,31,84,4,16,35,40,21,37,12,8,9,21,23
DALLAS MAVERICKS,240,36,77,6,20,15,21,11,28,20,7,3,13,19
MINNESOTA TIMBERWOLVES,240,33,79,4,16,17,22,11,27,23,8,2,16,25
MILWAUKEE BUCKS,240,32,80,3,13,21,30,14,28,19,7,4,11,16
NEW YORK KNICKS,240,39,84,7,24,15,18,12,31,25,5,7,11,21
CLEVELAND CAVALIERS,240,35,90,9,32,16,23,13,38,20,9,2,10,16
PHILADELPHIA 76ERS,240,35,77,6,18,9,19,7,41,22,6,7,19,18
OKLAHOMA CITY THUNDER,240,37,76,10,21,26,36,8,34,23,8,6,19,16
PORTLAND TRAIL BLAZERS,240,42,100,19,44,12,14,20,32,27,7,4,16,28
