team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,40,77,7,22,8,12,8,30,16,7,0,11,20
ATLANTA HAWKS,240,32,66,9,26,9,19,7,28,22,7,2,15,10
DETROIT PISTONS,240,34,93,4,24,21,30,25,27,20,10,1,15,20
BOSTON CELTICS,240,36,71,7,20,19,22,4,30,20,7,9,15,26
PHILADELPHIA 76ERS,240,33,94,4,16,13,16,19,28,16,12,1,15,16
CHARLOTTE BOBCATS,240,35,81,4,14,14,16,13,37,22,11,5,17,13
BROOKLYN NETS,240,43,76,10,21,17,22,8,36,31,6,4,18,20
CLEVELAND CAVALIERS,240,34,89,4,14,23,26,13,23,18,8,4,11,17
NEW ORLEANS HORNETS,240,33,83,4,15,18,23,9,30,21,8,4,12,23
GOLDEN STATE WARRIORS,240,36,78,7,19,19,22,11,36,25,5,8,13,21
PHOENIX SUNS,240,35,77,7,17,24,25,11,30,23,3,3,19,16
LOS ANGELES CLIPPERS,240,52,93,9,21,13,18,13,24,39,14,5,6,23
MINNESOTA TIMBERWOLVES,240,44,84,8,13,11,16,13,29,33,12,3,18,15
MILWAUKEE BUCKS,240,42,96,8,23,6,9,20,25,19,10,9,19,15
MEMPHIS GRIZZLIES,240,34,67,4,12,22,28,7,30,27,10,4,12,18
PORTLAND TRAIL BLAZERS,240,33,80,4,29,6,10,8,22,21,5,2,16,22
HOUSTON ROCKETS,240,42,86,10,30,18,21,12,35,32,7,4,19,28
SACRAMENTO KINGS,240,34,87,6,21,28,34,13,27,19,12,4,12,20
ORLANDO MAGIC,240,35,90,6,17,8,9,9,38,24,12,7,13,16
SAN ANTONIO SPURS,240,40,90,10,29,8,13,12,41,26,7,4,15,8
WASHINGTON WIZARDS,240,26,80,5,19,21,29,10,31,14,7,2,14,27
TORONTO RAPTORS,240,30,66,1,8,27,36,4,40,21,6,6,15,24
DENVER NUGGETS,240,41,73,7,18,24,32,8,34,22,7,8,14,19
UTAH JAZZ,240,39,84,6,20,12,18,8,25,25,7,4,9,21
