team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,41,96,8,20,6,10,15,33,26,7,3,5,19
CLEVELAND CAVALIERS,240,30,78,2,18,21,26,13,38,15,2,2,12,12
SACRAMENTO KINGS,240,37,78,5,13,30,36,10,35,18,12,10,21,21
DENVER NUGGETS,240,33,88,15,32,14,21,10,30,23,11,7,19,28
BROOKLYN NETS,240,36,76,12,25,24,32,12,29,28,13,2,18,20
LOS ANGELES LAKERS,240,39,76,7,17,17,26,10,27,17,11,5,17,24
CHICAGO BULLS,240,29,81,6,21,15,17,15,36,18,2,4,12,15
MIAMI HEAT,240,37,88,9,23,10,14,15,26,22,8,7,7,19
LOS ANGELES CLIPPERS,240,42,81,13,30,28,39,10,34,26,8,2,17,23
OKLAHOMA CITY THUNDER,240,43,93,12,29,19,24,10,27,26,9,3,14,30
HOUSTON ROCKETS,240,41,78,5,16,28,32,10,33,25,10,3,22,19
PHOENIX SUNS,240,42,86,11,26,17,24,9,25,16,14,2,16,18
MINNESOTA TIMBERWOLVES,240,37,94,9,28,14,20,21,27,18,5,2,14,21
PORTLAND TRAIL BLAZERS,240,40,83,13,28,15,16,12,34,19,4,7,12,23
ORLANDO MAGIC,240,36,87,5,14,13,17,9,23,20,14,2,9,25
TORONTO RAPTORS,240,34,65,9,17,28,36,9,41,23,4,4,23,22
