team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,34,78,6,20,12,19,7,29,22,5,3,17,17
ATLANTA HAWKS,240,44,79,8,29,18,24,5,35,34,14,5,10,20
MILWAUKEE BUCKS,240,39,72,5,12,22,26,6,40,23,3,11,15,15
CHARLOTTE HORNETS,240,33,87,9,36,17,22,13,22,27,8,2,5,20
GOLDEN STATE WARRIORS,240,34,94,10,25,17,23,14,33,18,6,9,12,16
DETROIT PISTONS,240,47,101,8,23,11,20,17,40,22,8,11,9,22
SACRAMENTO KINGS,240,36,76,13,25,25,33,9,43,28,5,8,17,19
LOS ANGELES CLIPPERS,240,38,96,13,39,14,19,14,32,24,6,4,11,24
NEW YORK KNICKS,240,35,77,5,20,20,24,6,30,20,4,6,8,20
MEMPHIS GRIZZLIES,240,39,82,5,10,20,26,13,31,24,2,5,8,19
PORTLAND TRAIL BLAZERS,240,34,87,5,29,16,24,9,29,17,6,4,13,22
PHILADELPHIA 76ERS,240,42,76,10,23,20,30,3,42,27,9,8,13,25
LOS ANGELES LAKERS,240,31,90,9,23,11,18,16,28,16,4,4,14,14
UTAH JAZZ,240,41,83,12,24,15,18,11,40,17,8,8,10,17
BOSTON CELTICS,240,39,88,9,29,32,36,17,30,27,7,3,16,25
WASHINGTON WIZARDS,240,40,89,6,22,31,36,14,28,25,13,5,13,27
