team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,40,78,12,30,12,14,5,33,30,1,9,20,19
ATLANTA HAWKS,240,47,99,13,31,9,12,13,27,30,7,2,9,16
ORLANDO MAGIC,240,41,95,9,24,12,19,16,35,21,6,4,12,16
BOSTON CELTICS,240,42,91,17,42,17,25,13,33,27,6,10,8,20
PORTLAND TRAIL BLAZERS,240,48,96,6,15,25,35,12,33,24,5,13,7,16
BROOKLYN NETS,240,50,100,10,25,15,21,13,34,25,4,6,9,22
CHARLOTTE HORNETS,240,36,94,11,29,16,27,15,40,25,4,3,9,17
CLEVELAND CAVALIERS,240,38,83,13,39,11,15,3,42,25,4,7,12,24
MEMPHIS GRIZZLIES,240,36,73,9,24,11,16,3,20,28,10,3,18,21
DENVER NUGGETS,240,40,79,9,32,15,26,15,35,24,9,4,21,18
CHICAGO BULLS,240,35,99,13,36,11,15,13,27,18,7,2,15,17
GOLDEN STATE WARRIORS,240,53,91,16,36,21,21,6,43,36,11,11,11,15
TORONTO RAPTORS,240,40,81,9,30,15,20,7,35,17,14,4,18,20
INDIANA PACERS,240,38,83,11,26,20,27,10,31,19,10,3,16,18
MIAMI HEAT,240,38,80,19,39,14,16,9,33,29,4,4,13,24
MINNESOTA TIMBERWOLVES,240,37,84,7,17,16,26,13,31,21,9,3,10,16
DETROIT PISTONS,240,39,84,14,37,7,9,8,35,22,6,5,20,17
OKLAHOMA CITY THUNDER,240,42,98,8,32,6,8,13,32,22,13,6,14,12
NEW ORLEANS PELICANS,240,45,91,9,27,16,22,13,36,29,10,4,15,18
PHOENIX SUNS,240,37,94,2,20,15,18,15,33,12,9,6,16,18
